CHART_ID,SONG_ID,POSITION,STREAMS
regional-de-weekly-2021-04-22,4jPy3l0RUwlUI9T5XHBW2m,48.0,971546
regional-bo-weekly-2021-12-23,1q0PYXTbDsirp2l74ng6pn,173.0,18357
regional-de-weekly-2021-07-01,4pt5fDVTg5GhEvEtlz9dKk,4.0,3219886
regional-sk-weekly-2021-12-23,3QiAAp20rPC3dcAtKtMaqQ,165.0,19746
regional-de-weekly-2021-12-30,6OufwUcCqo81guU2jAlDVP,92.0,874796
regional-de-weekly-2021-02-04,5vGLcdRuSbUhD8ScwsGSdA,11.0,1562186
regional-uy-weekly-2021-12-23,4qttvr1PuUPhZAai9RXTBn,127.0,22741
regional-ec-weekly-2021-12-23,3rmo8F54jFF8OgYsqTxm5d,162.0,45702
regional-bo-weekly-2021-12-23,1lV3QHHMAQt0Kc1ioZq2MP,144.0,19841
regional-ec-weekly-2021-12-23,1ycIhjQ4fQp2WqNFpSDEcX,163.0,45529
regional-ni-weekly-2021-12-23,3VvA1wSxukMLsvXoXtlwWx,123.0,9955
regional-de-weekly-2021-01-07,2gMXnyrvIjhVBUZwvLZDMP,170.0,372580
regional-de-weekly-2021-12-23,1SV1fxF65n9NhRHp3KlBuu,13.0,2566212
regional-ma-weekly-2021-12-23,748qW1rg4ad773ar2sKYTF,141.0,15125
regional-de-weekly-2021-02-04,60a0Rd6pjrkxjPbaKzXjfq,129.0,472707
regional-de-weekly-2021-03-25,4UOXo3xWnxYdTf3sFyRaUG,187.0,412598
regional-de-weekly-2021-09-02,34tKBUUl8bAeqex8i82Z0L,57.0,790953
regional-at-weekly-2021-12-23,1BHgWnOYgtAHhMZU73co1D,178.0,45153
regional-de-weekly-2021-03-11,0Xh6R6XLoTDRBYriQRgkHj,169.0,428060
regional-de-weekly-2021-07-29,1kTlT3phtU2yqTJYT1x6hb,60.0,773760
regional-de-weekly-2021-06-17,6bW4olKzz8M2BRYNU1ASUi,110.0,567035
regional-de-weekly-2021-07-15,2tnVG71enUj33Ic2nFN6kZ,168.0,426477
regional-gr-weekly-2021-12-23,6bY6dH41XY2EDvXsIGLT7J,190.0,32142
regional-in-weekly-2021-12-23,4vwPirpSJCOiIsgxMV4Xcv,115.0,539535
regional-ru-weekly-2021-12-23,2z8QxqQ6Kesq4NFfi7A638,108.0,178777
regional-dk-weekly-2021-12-23,0VjIjW4GlUZAMYd2vXMi3b,122.0,104476
regional-fi-weekly-2021-12-23,2n3LoirUs3PrjP3dYmgJQ2,184.0,48560
regional-br-weekly-2021-12-23,64I6t2tuUGnIlaDIzHJ6YI,160.0,892548
regional-ec-weekly-2021-12-23,6ifUES3keWjwXgae8pXI3o,88.0,64339
regional-de-weekly-2021-06-24,0nYSnbFVX5ghrERjwVZgwZ,137.0,469662
regional-sk-weekly-2021-12-23,0z7L3ZNiRZTsJv1vpiSHG0,85.0,39468
regional-py-weekly-2021-12-23,2K1CQMoG2Dy5nmeOYnhoi8,43.0,103517
regional-il-weekly-2021-12-23,1B6qAMPiD7sv3WNI90ELMz,137.0,32514
regional-gb-weekly-2021-12-23,2VkuxjlbnbaBiWYpdBGVol,109.0,615789
regional-de-weekly-2021-11-18,11nCZnfaUl7BDwBCoezUTf,177.0,393880
regional-hk-weekly-2021-12-23,4zYVhAyiJySa41foU2F645,71.0,49672
regional-de-weekly-2021-09-16,5nujrmhLynf4yMoMtj8AQF,96.0,583504
regional-de-weekly-2021-12-23,2uFaJJtFpPDc5Pa95XzTvg,24.0,1963994
regional-de-weekly-2021-02-25,6ft4hAq6yde8jPZY2i5zLr,19.0,1523227
regional-de-weekly-2021-12-30,5ewhpp17f3pUSx9xCwC6b1,100.0,801003
regional-ro-weekly-2021-12-23,1N1ZpYUJc9fwrqk53FGgWv,134.0,24033
regional-th-weekly-2021-12-23,5SolgEp0EAXjruwQdszykB,19.0,223366
regional-de-weekly-2021-09-02,7GIlBNE6pZRfoRfo4oL7f0,39.0,1067699
regional-de-weekly-2021-04-08,0AKxA0LR1eHNIiyg4KMZGy,51.0,835139
regional-de-weekly-2021-09-16,0Gj6aUE3y9Pcjm9Lr3IcH9,14.0,1899265
regional-au-weekly-2021-12-23,1cA4wEmLkKlttS6N89LbJh,55.0,495288
regional-de-weekly-2021-04-22,7C1trmcQQ5n5RNy4l6ziCv,192.0,383494
regional-za-weekly-2021-12-23,6ft4hAq6yde8jPZY2i5zLr,130.0,29819
regional-lt-weekly-2021-12-23,60wMNCIWYZwbOywZXgfQ9P,138.0,9829
regional-be-weekly-2021-12-23,0AeVbdaEJhOF1RbHv7SoC6,,67057
regional-at-weekly-2021-12-23,0So2sgVa8aJiARPl2P29u2,132.0,56232
regional-de-weekly-2021-07-29,1bQduKjv7s88QkGmzcxHMh,75.0,676581
regional-gt-weekly-2021-12-23,63bmZnBN1CiJ9sA4qTEe8y,160.0,46366
regional-ar-weekly-2021-12-23,1ePMFMnmmXSKwDHiI8hzBL,99.0,377560
regional-pa-weekly-2021-12-23,7CdCBGe3mOkOdbH2qT7EGK,178.0,13608
regional-at-weekly-2021-12-23,2L9QLAhrvtP4EYg1lY0Tnw,44.0,119481
regional-ae-weekly-2021-12-23,0YWUHZPJVg4iujddsJDwhM,181.0,9614
regional-de-weekly-2021-05-27,2WRTnY0slmFgWcrmEr8dPj,157.0,455850
regional-hk-weekly-2021-12-23,5QDLhrAOJJdNAmCTJ8xMyW,148.0,29826
regional-ee-weekly-2021-12-23,5Pv30HUjEWa0CGbfWkX4me,65.0,9636
regional-de-weekly-2021-02-18,04QJg9WAFJEECNFVlNbH3b,26.0,1203210
regional-de-weekly-2021-09-02,1dIWPXMX4kRHj6Dt2DStUQ,44.0,981588
regional-de-weekly-2021-05-27,3VqeTFIvhxu3DIe4eZVzGq,17.0,1672607
regional-de-weekly-2021-04-01,4DnHEa1fuf3bn61AwT8Qiv,16.0,1706331
regional-fi-weekly-2021-12-23,7fUYUcWy853HS8YJn0b3Sr,74.0,89543
regional-cr-weekly-2021-12-23,2PxGGRmj5yunYdNF2Ud2vm,58.0,49103
regional-pa-weekly-2021-12-23,4E5hI2hDq4hLFg7m9fCHcJ,79.0,20691
regional-ni-weekly-2021-12-23,6ifUES3keWjwXgae8pXI3o,102.0,10959
regional-de-weekly-2021-02-11,1XdMp6v9Q3N80WnKSbGfl4,164.0,404197
regional-hn-weekly-2021-12-23,4knc1Fp3kbuq8bH2byOvLu,90.0,20666
regional-py-weekly-2021-12-23,7Bk0uXKk1uPT0XuQbpFzvs,73.0,52177
regional-es-weekly-2021-12-23,05bfbizlM5AX6Mf1RRyMho,74.0,555361
regional-us-weekly-2021-12-23,4xqrdfXkTW4T0RauPLv3WA,191.0,1746173
regional-py-weekly-2021-12-23,05bfbizlM5AX6Mf1RRyMho,14.0,187467
regional-de-weekly-2021-11-04,4btFHqumCO31GksfuBLLv3,21.0,1543092
regional-th-weekly-2021-12-23,0Qk8RUwooCGKghG9yClG3O,60.0,120810
regional-nl-weekly-2021-12-23,1N1ZpYUJc9fwrqk53FGgWv,197.0,188001
regional-br-weekly-2021-12-23,45hiPdzMRRa72PR3vFRbhu,185.0,815282
regional-de-weekly-2021-09-02,0zLCBJZSiELJf02ucPP9wb,147.0,438521
regional-de-weekly-2021-09-09,7iVu91HS0QP1SoWPZXPGFG,124.0,545979
regional-tr-weekly-2021-12-23,72y2nRWQqjXNqlq5vASeKt,133.0,318860
regional-de-weekly-2021-01-28,6ZuahEctZD6w75peme58hm,190.0,396142
regional-is-weekly-2021-12-23,3ZVJa3F60LHf7BokCfkJ3m,48.0,20680
regional-eg-weekly-2021-12-23,1UBV1JRYrzWwzmFsEQq3Ea,176.0,14039
regional-mx-weekly-2021-12-23,2XlGKZNMkRKvEJsbwQ6MCl,55.0,1329446
regional-sa-weekly-2021-12-23,4SqWKzw0CbA05TGszDgMlc,60.0,24997
regional-fi-weekly-2021-12-23,5esJb63Nbi1LeG0v4NyKTt,133.0,57568
regional-de-weekly-2021-12-30,6fuO9uk9wbjCHvQJqk2Qpx,47.0,1359889
regional-co-weekly-2021-12-23,7Bk0uXKk1uPT0XuQbpFzvs,88.0,140968
regional-gt-weekly-2021-12-23,0tKl8ZVM6xJkhznvJAS3Nq,179.0,44041
regional-sa-weekly-2021-12-23,0WSEq9Ko4kFPt8yo3ICd6T,197.0,13239
regional-de-weekly-2021-09-23,0mV43B6pJWRjcM5TmzNe6d,191.0,392843
regional-de-weekly-2021-06-03,7MC4XR9M9amdmKQr2iDF7i,55.0,964694
regional-de-weekly-2021-08-12,7MC4XR9M9amdmKQr2iDF7i,28.0,1205421
regional-de-weekly-2021-02-25,3VT8hOC5vuDXBsHrR53WFh,5.0,2652333
regional-de-weekly-2021-12-02,5ZRBKoqwnYnH2QfVlf4bWH,119.0,620514
regional-de-weekly-2021-08-26,0bI7K9Becu2dtXK1Q3cZNB,185.0,387000
regional-de-weekly-2021-03-11,5VTiVfXyhYTy8HIJxU4BIm,180.0,414690
regional-de-weekly-2021-12-16,2VkuxjlbnbaBiWYpdBGVol,198.0,464388
regional-in-weekly-2021-12-23,6E90gq0KO6FYZVOXx8kCcC,143.0,483172
regional-de-weekly-2021-04-29,0nYSnbFVX5ghrERjwVZgwZ,39.0,1067634
regional-us-weekly-2021-12-23,20on25jryn53hWghthWWW3,133.0,2145898
regional-dk-weekly-2021-12-23,2Xr1dTzJee307rmrkt8c0g,99.0,124763
regional-gr-weekly-2021-12-23,1nWlOOQdYHMCiHKLy2VBWi,7.0,217153
regional-cy-weekly-2021-12-23,2Y9SsUu3RWCPBTtMRiOW7Q,150.0,3706
regional-pt-weekly-2021-12-23,4llr8mcoauwrHBtjGb7F9S,71.0,67547
regional-de-weekly-2021-02-18,1dy0JB5g1AW1W30zbPknZZ,190.0,390739
regional-ro-weekly-2021-12-23,3nAp4IvdMPPWEH9uuXFFV5,55.0,38494
regional-ar-weekly-2021-12-23,3LNZSTiwQYL7BnTfHvIOII,145.0,295683
regional-de-weekly-2021-02-11,0u2P5u6lvoDfwTYjAADbn4,173.0,394064
regional-it-weekly-2021-12-23,0bYg9bo50gSsH3LtXe2SQn,13.0,1316364
regional-de-weekly-2021-02-25,46lyJh9GYmWsHez3EsvmAx,32.0,1212767
regional-de-weekly-2021-07-15,2WRTnY0slmFgWcrmEr8dPj,197.0,380981
regional-de-weekly-2021-07-01,4qQCmTYrmTKLtIMTC4uSUI,78.0,720076
regional-id-weekly-2021-12-23,5AkV53fo1u01mi8r22JNeF,72.0,483905
regional-de-weekly-2021-03-11,6bW4olKzz8M2BRYNU1ASUi,71.0,676669
regional-ch-weekly-2021-12-23,7rHuaTEGYh4WnRZWlR88JQ,119.0,62581
regional-de-weekly-2021-06-03,5CqkgDH8QZjSqqI3HmYxDD,107.0,627331
regional-de-weekly-2021-09-23,08EPQiLMyGB8GJX2EiVoCM,9.0,2474355
regional-gb-weekly-2021-12-23,6SvzJUQd3FnuOJI1KWl9hq,180.0,432666
regional-de-weekly-2021-11-18,51S7lhJk6AHiFg0PhJupfz,109.0,535779
regional-kr-weekly-2021-12-23,42wkZTMDrlzWGth9akHF0p,62.0,18661
regional-ua-weekly-2021-12-23,0StvAYlX3CA2SUqoc4M8Vu,127.0,37817
regional-de-weekly-2021-07-29,42SabPHEnzrzT5abFrp3ad,88.0,612991
regional-pt-weekly-2021-12-23,0lLdorYw7lVrJydTINhWdI,19.0,123380
regional-de-weekly-2021-07-29,5YaskwnGDZFDRipaqzbwQx,33.0,1078851
regional-de-weekly-2021-01-28,4Lt6GXGzYsa1tgkv3nGSTm,28.0,1182199
regional-pt-weekly-2021-12-23,5UJIchMHQvPgr244MecVzO,182.0,41222
regional-ph-weekly-2021-12-23,6ww630oYLw8tW9oCziS6Zr,177.0,216660
regional-id-weekly-2021-12-23,7iTF9T1jum3Km6H6WMZpDC,100.0,378494
regional-de-weekly-2021-05-27,4saklk6nie3yiGePpBwUoc,147.0,467079
regional-py-weekly-2021-12-23,1JpzJfxjHGFUyTHXLZidok,162.0,33417
regional-de-weekly-2021-04-08,0PukrHFus6hVBHku8hrS0Z,92.0,562958
regional-vn-weekly-2021-12-23,7BoobGhD4x5K96Me0hqC8Q,103.0,55767
regional-bg-weekly-2021-12-23,6dmXZ9B5HdFAyzHeTneYBK,34.0,14286
regional-sk-weekly-2021-12-23,0eXlhafitIbMzPqhGhCLVI,14.0,109132
regional-us-weekly-2021-12-23,0qHPxjC83zQYcxe39xSShx,99.0,2465034
regional-de-weekly-2021-07-22,5CZ40GBx1sQ9agT82CLQCT,119.0,582251
regional-de-weekly-2021-01-14,2kvJnNMqnimkCZUUWjOINy,43.0,862107
regional-de-weekly-2021-07-01,28tBoBognmn3BBdfjPzSw9,28.0,1213389
regional-gr-weekly-2021-12-23,4lRQP4PC7ZHQnkPuq8N52N,98.0,51647
regional-de-weekly-2021-03-11,7a53HqqArd4b9NF4XAmlbI,139.0,465802
regional-ro-weekly-2021-12-23,4Vo6kiK859AWquBYrUR3KU,17.0,58680
regional-pl-weekly-2021-12-23,6ALzx0Gppfh8B9mTMoF0BV,152.0,259105
regional-nl-weekly-2021-12-23,2KnLkZ3z7PO3kgVGHGqDpD,56.0,461888
regional-bo-weekly-2021-12-23,0akyEssGRVHstqCSWXusJL,79.0,27464
regional-de-weekly-2021-12-16,5PjdY0CKGZdEuoNab3yDmX,22.0,1671633
regional-do-weekly-2021-12-23,704LUEih663hiE3CnyUrFW,74.0,26011
regional-cl-weekly-2021-12-23,4VlVJff7viYXRb7TbmXGGP,152.0,244629
regional-jp-weekly-2021-12-23,2Gmyw5Vg2X5YW2lM3OC7nD,78.0,346251
regional-de-weekly-2021-08-05,5QEqzFV7R8KSSCJa37tfvs,130.0,467263
regional-de-weekly-2021-12-02,6OufwUcCqo81guU2jAlDVP,69.0,859830
regional-de-weekly-2021-01-07,2QjOHCTQ1Jl3zawyYOpxh6,124.0,441433
regional-at-weekly-2021-12-23,3eJH2nAjvNXdmPfBkALiPZ,56.0,94377
regional-ph-weekly-2021-12-23,6wdCelHrPh7UfliNjwRTUv,80.0,387742
regional-lu-weekly-2021-12-23,6CyIkPh5mRkJg7T5xXynQ8,178.0,3659
regional-gr-weekly-2021-12-23,3zpX9ccXEHY4TPJk6eZzaO,65.0,65201
regional-it-weekly-2021-12-23,00QN58Gx571pB1MEuBAcmL,195.0,288884
regional-tr-weekly-2021-12-23,32VgH3g8D7l7ZuT74FgdPY,165.0,288546
regional-us-weekly-2021-12-23,0k1WUmIRnG3xU6fvvDVfRG,62.0,3123720
regional-id-weekly-2021-12-23,2IAR0DziHCjSu16gR4ihvy,68.0,493064
regional-eg-weekly-2021-12-23,56e1uYjeT4Ju4F44ZKM9ra,20.0,39799
regional-ca-weekly-2021-12-23,5zFglKYiknIxks8geR8rcL,170.0,280268
regional-de-weekly-2021-07-15,0Cnb8XdGDMHAmIRBUJMkIS,176.0,415033
regional-no-weekly-2021-12-23,1MpCvOlkM8VbH50AL7mAUm,151.0,115864
regional-gr-weekly-2021-12-23,2FRnf9qhLbvw8fu4IBXx78,53.0,72152
regional-tr-weekly-2021-12-23,15Wl8jVyU8t3tuFJHEFcCw,195.0,257424
regional-au-weekly-2021-12-23,27RYrbL6S02LNVhDWVl38b,26.0,731307
regional-ru-weekly-2021-12-23,4wT9xC986HKw6LMObnOLfr,174.0,147030
regional-za-weekly-2021-12-23,0qHPxjC83zQYcxe39xSShx,198.0,24807
regional-is-weekly-2021-12-23,2xGO2UjzxeVQSIkyg98vck,85.0,14365
regional-sv-weekly-2021-12-23,1JpzJfxjHGFUyTHXLZidok,155.0,20867
regional-sg-weekly-2021-12-23,2FRnf9qhLbvw8fu4IBXx78,13.0,163232
regional-nl-weekly-2021-12-23,4fzyvSu73BhGvi96p2zwjL,60.0,449297
regional-de-weekly-2021-08-19,4pt5fDVTg5GhEvEtlz9dKk,11.0,1922510
regional-sv-weekly-2021-12-23,1xO7tp4J5Wj0NeKrzIpd1V,172.0,19540
regional-de-weekly-2021-01-28,5eu4Lxm5TlI0tKSTTDWJAT,49.0,856821
regional-hu-weekly-2021-12-23,27qAMKrDdKEs8HDXcvR24R,23.0,118817
regional-gt-weekly-2021-12-23,6Yard5LK4aXEn0kBKtHSob,156.0,46615
regional-lt-weekly-2021-12-23,2OQ6a4CfUeYskpTTgyawyJ,78.0,14116
regional-de-weekly-2021-02-11,1NP7bzm8UksJUWXsuFoOwE,107.0,485625
regional-pt-weekly-2021-12-23,2xGO2UjzxeVQSIkyg98vck,190.0,40263
regional-de-weekly-2021-04-22,2WnAKZefdRHxtBEkRjFOHC,191.0,384390
regional-de-weekly-2021-12-09,6a3kNt1UlUOapDKmEr3JzZ,89.0,737446
regional-de-weekly-2021-12-02,1SV1fxF65n9NhRHp3KlBuu,29.0,1551623
regional-pa-weekly-2021-12-23,4RVwu0g32PAqgUiJoXsdF8,121.0,16742
regional-se-weekly-2021-12-23,0uKfF3plRcxB4MzBX7Bdqp,198.0,172111
regional-lt-weekly-2021-12-23,5Ber68jZ7ytegr2UISEdb7,145.0,9527
regional-de-weekly-2021-08-19,3uUuGVFu1V7jTQL60S1r8z,47.0,935085
regional-ca-weekly-2021-12-23,4ukUoXLuFzMixyZyabSGc4,82.0,448807
regional-de-weekly-2021-06-24,4ZtFanR9U6ndgddUvNcjcG,3.0,3361453
regional-fr-weekly-2021-12-23,57I5KhEpQFC9XBgKt6nklL,187.0,338920
regional-za-weekly-2021-12-23,6NiIeSYh1awgujDrQ9dAkn,27.0,61080
regional-ee-weekly-2021-12-23,4HEOgBHRCExyYVeTyrXsnL,99.0,7994
regional-nz-weekly-2021-12-23,6tjituizSxwSmBB5vtgHZE,43.0,137059
regional-de-weekly-2021-06-17,1m0UFnuTktOkksvjbF9z0m,42.0,1097405
regional-il-weekly-2021-12-23,6jFzK1JUzC4Mr7kU12rTbQ,170.0,29195
regional-de-weekly-2021-07-22,4rewc9tTT02T7Tfxpd0mo4,57.0,839110
regional-gr-weekly-2021-12-23,6wQJ9pkDnSk9JAAbwiNeDZ,28.0,112206
regional-de-weekly-2021-12-16,2Xr1dTzJee307rmrkt8c0g,126.0,608259
regional-gt-weekly-2021-12-23,1xO7tp4J5Wj0NeKrzIpd1V,25.0,107057
regional-fr-weekly-2021-12-23,37elS4BnxlVk2Ow5ig3LO9,108.0,475913
regional-co-weekly-2021-12-23,2BEcap3xJtmiPaHKyfQi4e,55.0,202968
regional-de-weekly-2021-05-13,20McUFi8KCIVdNDLrkTDuZ,80.0,643613
regional-de-weekly-2021-04-08,3H7ihDc1dqLriiWXwsc2po,86.0,582482
regional-sg-weekly-2021-12-23,5rW7qTn83sCKtqBoneJs63,71.0,68980
regional-ru-weekly-2021-12-23,6h2f5GrfpXo6eZCxUdzvF2,43.0,278575
regional-at-weekly-2021-12-23,5F3sqL2deoeV2kr8Vn9H4V,76.0,78149
regional-id-weekly-2021-12-23,6NBbpQfD2MZcCNBOy7iE7Q,59.0,567347
regional-nz-weekly-2021-12-23,6N1EjQjnvhOjFrF6oUmGPa,200.0,52587
regional-de-weekly-2021-01-21,1Ul3rST5CUjBzEOrdCxigG,51.0,790863
regional-dk-weekly-2021-12-23,1Qi2wh8fFgDV7tl4Sj3f2K,54.0,226308
regional-de-weekly-2021-05-20,5yUzqd3H7cmJ1no6B4uTzu,142.0,465372
regional-de-weekly-2021-03-11,5ri4zqtWhG07hIuNNDWP76,66.0,702309
regional-pe-weekly-2021-12-23,0R7DSnSibvuE4PEHqUayqf,136.0,116147
regional-de-weekly-2021-11-11,0bI7K9Becu2dtXK1Q3cZNB,178.0,399216
regional-lu-weekly-2021-12-23,4A8cWXxKfIL3lAyUDzXbCF,187.0,3513
regional-es-weekly-2021-12-23,0lLdorYw7lVrJydTINhWdI,104.0,432719
regional-nz-weekly-2021-12-23,3gdewACMIVMEWVbyb8O9sY,147.0,61217
regional-hk-weekly-2021-12-23,7vQbuQcyTflfCIOu3Uzzya,60.0,58532
regional-de-weekly-2021-02-18,5ri4zqtWhG07hIuNNDWP76,43.0,901740
regional-cr-weekly-2021-12-23,3rdAz1fbUfZxYgaCviYhRo,6.0,125703
regional-de-weekly-2021-11-11,1h3d2lvISrSIV6fS89U51S,27.0,1351768
regional-de-weekly-2021-04-22,4ioQKdmkdBTkqjhfHeu4YU,38.0,1089794
regional-fr-weekly-2021-12-23,7Cpc0ndWxYB6sUSkOwxzrK,158.0,388820
regional-ph-weekly-2021-12-23,34YfLWuoxLEcvJQNxdI9P2,2.0,2285287
regional-sg-weekly-2021-12-23,3XYRV7ZSHqIRDG87DKTtry,78.0,66322
regional-de-weekly-2021-03-18,59qrUpoplZxbIZxk6X0Bm3,134.0,477784
regional-de-weekly-2021-08-12,6tXHhSUH7B9lY0a0PEwjpA,192.0,372696
regional-de-weekly-2021-10-14,4HOWTItpwHvQSNyyiwWsPT,199.0,377101
regional-be-weekly-2021-12-23,4btFHqumCO31GksfuBLLv3,,90644
regional-tw-weekly-2021-12-23,7Li8KIFNOThH4ewuHzd4lR,143.0,56524
regional-ch-weekly-2021-12-23,2QjOHCTQ1Jl3zawyYOpxh6,123.0,61627
regional-vn-weekly-2021-12-23,7DF8lvLdV3htIbuTWpc7lR,2.0,220786
regional-ru-weekly-2021-12-23,6ld52YcdNV7pdvIs69u4tP,180.0,143786
regional-de-weekly-2021-01-07,7uoFMmxln0GPXQ0AcCBXRq,72.0,585742
regional-co-weekly-2021-12-23,0tSOh06ns9Wnfz4k4oIx2U,75.0,152077
regional-sa-weekly-2021-12-23,3Kkjo3cT83cw09VJyrLNwX,150.0,15151
regional-eg-weekly-2021-12-23,0CrwfTdEIv2IhDuDjYAz5D,55.0,25937
regional-de-weekly-2021-01-21,1JFJLy0bBFnKkkxlDlybAe,169.0,420696
regional-de-weekly-2021-04-15,0HhifV2v8vcNC4I3gpnwf3,56.0,819216
regional-se-weekly-2021-12-23,76Z5evC9cgngkdBexGYo1W,129.0,222113
regional-de-weekly-2021-08-19,27OeeYzk6klgBh83TSvGMA,106.0,517658
regional-de-weekly-2021-09-23,0zLCBJZSiELJf02ucPP9wb,174.0,406097
regional-ph-weekly-2021-12-23,0R14hunYxRvkNZue5WL4Oc,14.0,1072224
regional-es-weekly-2021-12-23,1058fW9H3fZA6QjYCdOBad,95.0,459959
regional-bo-weekly-2021-12-23,6mm3K0yWp6uzfOMuipM9Zh,119.0,21761
regional-us-weekly-2021-12-23,2Xr1dTzJee307rmrkt8c0g,136.0,2054243
regional-sv-weekly-2021-12-23,3Wrjm47oTz2sjIgck11l5e,182.0,18936
regional-de-weekly-2021-12-02,3bidbhpOYeV4knp8AIu8Xn,184.0,480340
regional-au-weekly-2021-12-23,3uUuGVFu1V7jTQL60S1r8z,18.0,836428
regional-sv-weekly-2021-12-23,7MmrcXVA7A5zZ2CbDuGHNa,168.0,19695
regional-de-weekly-2021-09-30,3bidbhpOYeV4knp8AIu8Xn,118.0,507399
regional-de-weekly-2021-12-02,4so0Wek9Ig1p6CRCHuINwW,154.0,539198
regional-de-weekly-2021-02-04,4y4spB9m0Q6026KfkAvy9Q,88.0,593744
regional-de-weekly-2021-09-23,51S7lhJk6AHiFg0PhJupfz,49.0,912434
regional-be-weekly-2021-12-23,2gQPv5jvVPqU2a9HhMNO1v,,92179
regional-tw-weekly-2021-12-23,1J6M0Lw3Gyam7qL4ndlXbF,138.0,58168
regional-de-weekly-2021-10-28,3RaGnI3zmPUElLfNcl3W56,47.0,1056101
regional-de-weekly-2021-11-11,135Lf4Q0CzlMNfOxbEUsLH,118.0,500146
regional-de-weekly-2021-02-25,0D75ciM842cdUMKSMfAR9y,87.0,647204
regional-lv-weekly-2021-12-23,5nujrmhLynf4yMoMtj8AQF,116.0,9354
regional-no-weekly-2021-12-23,2FRnf9qhLbvw8fu4IBXx78,6.0,922745
regional-tr-weekly-2021-12-23,5L9oweGjkwBg0Mt9ZU9OhW,24.0,848915
regional-ma-weekly-2021-12-23,5NwA0hLKYsFcU3FVD5hD03,2.0,109561
regional-pl-weekly-2021-12-23,6a1hzBiTkgqTsDA0Xgfh9z,191.0,218171
regional-de-weekly-2021-09-16,6OUZjMJSzuS22SKdJOhuIH,23.0,1508410
regional-fi-weekly-2021-12-23,0ricCMwmnkaDwkQHGtHD2u,155.0,53076
regional-lv-weekly-2021-12-23,78pn8k7RogKo2oxl0DyX6d,106.0,9772
regional-de-weekly-2021-10-28,75MNhvTCCKsST3YqqUiU9r,3.0,2641762
regional-nl-weekly-2021-12-23,3uUuGVFu1V7jTQL60S1r8z,26.0,837058
regional-ca-weekly-2021-12-23,0eu4C55hL6x29mmeAjytzC,164.0,291695
regional-tr-weekly-2021-12-23,5KfEZIfXixRmVadOEMfzum,48.0,572639
regional-is-weekly-2021-12-23,4w4kNY6C4x2H7q5MXoHkbW,173.0,8052
regional-de-weekly-2021-07-22,2knDuFWczh1Wv92eBAdPTa,25.0,1311429
regional-de-weekly-2021-12-02,2YyIZVbxDKCWolKTcbdp6B,144.0,564872
regional-ma-weekly-2021-12-23,6MdtCALjOioiBPXeUIqr0D,146.0,14892
regional-sa-weekly-2021-12-23,0RYHqnmtNRfbYxP6Dn8Vse,131.0,16381
regional-dk-weekly-2021-12-23,7qEHsqek33rTcFNT9PFqLf,185.0,75574
regional-de-weekly-2021-02-04,43CIWpJaJHRcI4mUSjqgc2,195.0,390988
regional-id-weekly-2021-12-23,1xdp8tXLTGbPeUSEODP9N7,73.0,483782
regional-au-weekly-2021-12-23,4wqzOaLxiCRy2Et8tRyNSX,69.0,450582
regional-is-weekly-2021-12-23,54pm6nq2bup1wVMzHht0tQ,20.0,30841
regional-tw-weekly-2021-12-23,6MCjmGYlw6mQVWRFVgBRvB,77.0,82631
regional-de-weekly-2021-04-15,20IvMlpi4U5RuDnAlXSRiV,82.0,625718
regional-ro-weekly-2021-12-23,50nfwKoDiSYg8zOCREWAm5,36.0,46312
regional-hk-weekly-2021-12-23,5Z9KJZvQzH6PFmb8SNkxuk,65.0,53402
regional-de-weekly-2021-07-22,2QuQkdLLzgktXwruPAz6f4,145.0,484825
regional-fi-weekly-2021-12-23,24uhB5aOxhMHuPnjLlsioj,163.0,52051
regional-de-weekly-2021-08-19,4Wuu6qS3D0Veevv2ZtbbrD,113.0,500156
regional-pe-weekly-2021-12-23,2qEoAz0i6yEz5dPggABcLH,76.0,154795
regional-de-weekly-2021-09-30,0Xh6R6XLoTDRBYriQRgkHj,195.0,372369
regional-de-weekly-2021-02-18,2Y0wPrPQBrGhoLn14xRYCG,144.0,443167
regional-bg-weekly-2021-12-23,3f8UE3sDLcCwMC6fIrFlZO,199.0,6336
regional-de-weekly-2021-10-21,3uUuGVFu1V7jTQL60S1r8z,6.0,2552066
regional-de-weekly-2021-01-14,6ZklqpekeC0KFGzyFVjQuj,17.0,1491179
regional-ar-weekly-2021-12-23,1fKFxmSByZfjwVSbq0PHye,62.0,544436
regional-uy-weekly-2021-12-23,31xVuaxFElzKPIp6Z9HT5N,167.0,19253
regional-cl-weekly-2021-12-23,2dG8CDU9UBem2ReYcLafDt,24.0,801072
regional-nz-weekly-2021-12-23,2QjOHCTQ1Jl3zawyYOpxh6,184.0,54640
regional-cy-weekly-2021-12-23,6a1hzBiTkgqTsDA0Xgfh9z,110.0,4347
regional-ni-weekly-2021-12-23,47ZS1OjnJpJVfGN9yHXfMn,78.0,12588
regional-de-weekly-2021-06-17,1fW5PpJSmPiVXAi0l92PHm,33.0,1200848
regional-ua-weekly-2021-12-23,4vvkdSOfuve7DBxsrVzVDP,76.0,47198
regional-bg-weekly-2021-12-23,4ZtFanR9U6ndgddUvNcjcG,53.0,11510
regional-de-weekly-2021-12-30,3nAp4IvdMPPWEH9uuXFFV5,14.0,2640599
