song_id,artist_name,song_name,genre,duration_ms,explicit,danceability,loudness,speechiness,acousticness,instrumentalness,valence
48Tb5rkF6XzPuHFtVem5lS,El Joker,TOTLOB AMA TOTLOB,other,312857.0,False,0.6000000000000001,-8.503,0.454,0.489,9.059999999999999e-05,0.28700000000000003
48USW4aYqrylYWJmFPbC8A,Dermot Kennedy,Better Days,singer songwriter,198221.0,False,0.68,-7.116,0.042,0.40900000000000003,0.0,0.352
48WidxP9CqyYtk97pwGZ3c,Brent Faiyaz,Wasting Time ( feat. Drake & The Neptunes ),electronic,301304.0,True,0.443,-3.743,0.0733,0.0669,0.0,0.374
48Xx8tDQ2yNp3aHbGrKXxc,Stormy,Tchin Tchin,other,211111.0,True,0.749,-12.567,0.19,0.225,7.26e-06,0.803
48e9gA75JKjawtBzoyf72B,KASIMIR1441,Tattergreis,rap,196987.0,True,0.747,-9.152,0.333,0.225,0.0,0.501
48m5UXwNTD7cddHC6xRiFk,Henrique & Juliano,De Garrafa A Pior - Ao Vivo,other,162159.0,False,0.554,-3.584,0.09230000000000001,0.28200000000000003,0.0,0.603
48pkOAR0O4D8dZe4L1fEW6,Ha Anh Tuan,Tháng Mấy Em Nhớ Anh?,other,300000.0,False,0.72,-12.569,0.038200000000000005,0.849,9.91e-06,0.215
48q0vSHcJdhK3IiXH8C5WJ,Arctic Monkeys,Why'd You Only Call Me When You're High?,indie,161124.0,False,0.6910000000000001,-6.478,0.0368,0.0483,1.13e-05,0.8
48uvywltl5apRUglwwI00N,Johny Romano,Na Janau,other,155396.0,False,0.766,-5.73,0.0719,0.305,0.0,0.911
48x5fpsRMinILFWmbidU10,Mahen,Pura Pura Lupa,other,246964.0,False,0.53,-9.167,0.029400000000000003,0.754,0.000748,0.139
496vIKS2INz840xZaKncvR,Adele,All Night Parking (with Erroll Garner) Interlude,soul,161829.0,False,0.734,-9.666,0.166,0.67,2.35e-05,0.307
49F9D2dW6Dz1h2Yaxwhn2l,Oskar Westerlin,God Jævla Jul,other,136471.0,True,0.483,-9.312,0.105,0.04,0.0,0.675
49GdoM9fiTXVOx1a6JTokJ,Melody,Assalto Perigoso,pop,155417.0,False,0.752,-9.534,0.0874,0.41600000000000004,2.74e-06,0.964
49M53xgkh4wG9qLmDM8m1G,Kontra K,Tiefe,rap,214313.0,True,0.595,-7.292,0.354,0.0304,0.0034500000000000004,0.47400000000000003
49WqTD3jHFFNE50FjX6S8k,Nane,FATO,hip hop,208264.0,False,0.67,-0.876,0.0264,0.184,0.0,0.726
49aLn6dhgqf1XOjxQGG15w,Masdo,Dinda,pop,211544.0,False,0.597,-17.812,0.033600000000000005,0.135,0.34,0.759
49clGe0PtbYUx3vB7tyk3A,Rocazino,All My Love,pop,214320.0,False,0.773,-6.037,0.0316,0.0061400000000000005,3.13e-06,0.666
49gzU1IS1B6P3GATSZ5eCE,Shirin David,Lieben wir,other,155363.0,True,0.871,-7.62,0.329,0.011300000000000001,2.8999999999999998e-06,0.806
49iOVtExuJU9faigS2JRUf,Omar Montes,Beba Qué Quieres Que Haga,other,178264.0,False,0.6910000000000001,-1.343,0.11800000000000001,0.114,5.9499999999999996e-05,0.9
49odA1EtwSkPefTEeIwqBx,Mohammed Saeed,Konty 2olely,other,168695.0,False,0.671,-14.674,0.14300000000000002,0.936,0.08750000000000001,0.396
49y9IcSwgoYR8YBBvwllP2,Max Korzh,Афган,hip hop,179500.0,False,0.713,-10.867,0.09190000000000001,0.128,1.62e-06,0.32
4A8cWXxKfIL3lAyUDzXbCF,Kodak Black,Super Gremlin,hip hop,200548.0,True,0.8250000000000001,-6.634,0.14400000000000002,0.00265,0.0,0.106
4A9u8OrzFYbxdjiydkNdUi,Papu DJ,L-Gante: RKT SESSIONS #1,other,181928.0,False,0.834,-11.103,0.47500000000000003,0.373,0.0,0.55
4AAIAVjSyiq1N7SXKkwXZe,Marília Mendonça,Troca de Calçada,other,203158.0,False,0.659,-4.984,0.031900000000000005,0.539,0.0,0.7010000000000001
4ABg9VdFVZ9OQV3ZTdVJTE,Sval,En stjerne skinner i natt,pop,227973.0,False,0.305,-6.489,0.028300000000000002,0.324,0.0,0.47100000000000003
4ACfhIzckyCB0zw03t4Inr,Fler,BABY JESUS,rap,147000.0,True,0.7010000000000001,-5.882,0.14400000000000002,0.0917,0.00027,0.438
4AFrZtWA0IUoL5QdRrSMxe,Anna Puu,Näkymätön - Musiikkia elokuvasta Vinski ja näkymättömyyspulveri,pop,216713.0,False,0.6950000000000001,-4.607,0.031100000000000003,0.05,0.00863,0.8150000000000001
4AHLYdPB19GLS2UUBaOCy3,MASNY BEN,LOUDA,pop,126720.0,True,0.805,-5.39,0.196,0.083,1.01e-06,0.5650000000000001
4AKK4j6sYhOO1r6My2qqWO,Perro Primo,TRUCHO,other,144000.0,True,0.779,-5.678,0.26,0.45,1.29e-05,0.5700000000000001
4AO7eJURtUUmntSpE01mUJ,Aleyna,Bleibe Da,other,153584.0,False,0.851,-5.335,0.0826,0.316,3.1e-06,0.279
4AcWoNZHJ6tLBcKWifiTbC,Mad Clip,Guccci,rap,208383.0,True,0.5650000000000001,-9.706,0.293,0.296,0.0,0.261
4AclixzH1OOjxiEntvTYpC,Bushido,H.M.P.2,rap,230480.0,True,0.8,-7.097,0.329,0.0509,0.0,0.548
4AgFXIVT7hVhBZ5DEOaLu3,Thịnh Suy,tiny love,indie,158400.0,False,0.8240000000000001,-15.871,0.052700000000000004,0.857,0.0,0.6930000000000001
4AoYnU8ckSUQnO7Ek0vy38,Jer 柳應廷,狂人日記,other,305667.0,False,0.47100000000000003,-5.818,0.128,0.107,0.0,0.209
4AqN8IdKCfItCSbuaFch81,VIZE,Thank You [Not So Bad],house,197963.0,False,0.656,-4.981,0.187,0.201,1.99e-06,0.268
4Aqcj6d3BrIQwXEqIEtEM9,Farid Bang,CITY GANGSTER,rap,152633.0,False,0.8250000000000001,-4.657,0.139,0.0731,0.0,0.11800000000000001
4AvJP6kNoa6Cua3cqlZmCm,Wegz,كان نفسي,hip hop,253342.0,False,0.733,-14.583,0.146,0.855,0.000297,0.499
4AwUg33u6NXXBsCNqNIqgd,Dětský sbor Camerata,Veselé vánoční hody,other,112467.0,False,0.6970000000000001,-11.611,0.0327,0.708,0.0,0.783
4AwgFDiynuu52p5xtpRlNG,La Luz Roja De San Marcos,Cumbia Sampuesana,other,233718.0,False,0.757,-5.3870000000000005,0.1,0.041800000000000004,0.0146,0.968
4AwmQA7DrV3Y9KbwBFOPM8,Seyed,Vollmond,indie,216000.0,False,0.593,-7.712,0.496,0.405,1.07e-05,0.526
4B42VTBFOb5O5TKmqyyDow,PA Sports,Drei Shotzzz,hip hop,154394.0,True,0.505,-4.716,0.4,0.148,0.0,0.73
4BHht5SRoGo2XQlVCmnicC,Max Korzh,На дому,hip hop,172855.0,False,0.498,-10.114,0.0867,0.433,0.0013100000000000002,0.304
4BJsV9Iu4sJphgvAyDxfkp,Marko Glass,Savana,hip hop,176885.0,True,0.721,-8.18,0.11900000000000001,0.625,2.07e-06,0.5750000000000001
4BK0g4lnXyeYYlYgosqYtQ,Daniela Spector,כל הדברים היפים באמת,singer songwriter,167547.0,False,0.6930000000000001,-10.351,0.0328,0.895,0.0017200000000000002,0.222
4Ba99csVDlRFQILO5cSi7I,Táo,Blue Tequila,rap,202625.0,False,0.34,-13.713,0.0611,0.882,6.379999999999999e-05,0.46
4BkbccWm1JYbV0G2BQCTT4,DMS,Instaklam,hip hop,247956.0,True,0.78,-10.724,0.384,0.192,0.0,0.452
4BqAyo7eIvCVX1ih1B9qJ7,Byklubben,Min Askepott (feat. Thomas Gregersen),other,167893.0,False,0.804,-6.204,0.0402,0.11,0.0,0.737
4Btg1zMSYU2iJ0mQGQGokv,Ziak,Akimbo,other,150973.0,True,0.807,-5.263,0.28400000000000003,0.459,0.0,0.5730000000000001
4Bzee1IYWlqVHKdksLjGeo,FLY LO,Morocco,electronic,191996.0,True,0.889,-8.795,0.418,0.21,0.0,0.438
4C6BlqqMwjFzOXzqpTeoWR,Justin Quiles,Ponte Pa' Mi,reggaeton,202373.0,False,0.878,-4.566,0.09480000000000001,0.058100000000000006,0.0,0.615
4CHpVfAhuxNJ3ibExe6kxO,Taylor Swift,You All Over Me (feat. Maren Morris) (Taylor’s Version) (From The Vault),pop,220839.0,False,0.599,-7.61,0.037200000000000004,0.8160000000000001,0.0,0.44
4CLkDJ4xLqkV4Vt2vPOny1,El Fantasma,Palabra de Hombre,other,196099.0,False,0.5750000000000001,-2.706,0.0346,0.535,0.0,0.5630000000000001
4CO9UNnLewlBcthMau8Ipj,Pastor Lopez,El Ausente,latin,206613.0,False,0.718,-5.911,0.0381,0.34900000000000003,0.000176,0.906
4COLJpIikRD59gJLfQFpZE,Kollegah,Hoodtales V,rap,250613.0,True,0.62,-6.624,0.32,0.322,0.00019099999999999998,0.396
4CPcZHzSvIBM8AKhdHUwnL,Polo G,Clueless (with Pop Smoke & Fivio Foreign),rap,165405.0,True,0.734,-6.217,0.201,0.391,0.0,0.674
4CRqx9aT8PDi2GBzS3YL9h,Alina Eremia,Cerul Roşu,pop,193875.0,False,0.7020000000000001,-7.923,0.197,0.5720000000000001,0.0,0.62
4CTgPJbgNQ031q8HzhTtq2,Ink Waruntorn,สายตาหลอกกันไม่ได้ (Eyes don't lie),other,188000.0,False,0.552,-6.227,0.125,0.0189,1.18e-06,0.6970000000000001
4CUvVaAYuXtvYURLFz7EIL,Emcee L (Da LAB),Chuyện Đôi Ta (feat. Muộii),other,208049.0,False,0.517,-7.222,0.0442,0.724,0.0,0.453
4CVlTWjaP2FHU4maSUOCn7,Eddin,Allein,hip hop,163875.0,False,0.63,-6.055,0.168,0.788,0.0,0.5640000000000001
4CZiBLERDxvMQaieIlUklq,Konstantinos Argiros,Telika,other,261397.0,False,0.612,-7.085,0.0349,0.455,2.73e-06,0.48
4Ca4yzwIFgYJxupDhcXLka,Mata,Kurtz,hip hop,255720.0,True,0.595,-8.273,0.132,0.451,0.0,0.468
4CdSVeRvrteDBAyHD4Cruc,ForceParkBois,LOTUS,other,298290.0,True,0.835,-11.989,0.361,0.542,0.0,0.596
4CeBKWWLXMrQMFsP0Q0K3V,Miyagi & Andy Panda,Kosandra,hip hop,221378.0,True,0.596,-9.567,0.231,0.583,0.0,0.164
4CkgMiMqZ5JzW9iYXSTMTL,Taylor Swift,I Bet You Think About Me (feat. Chris Stapleton) (Taylor’s Version) (From The Vault),pop,285107.0,True,0.391,-4.516,0.0495,0.167,0.0,0.47300000000000003
4CmlMt0EpSVfppe7VX6MdV,$OHO BANI,VIRAL,other,211787.0,True,0.837,-7.86,0.07730000000000001,0.5650000000000001,0.0,0.841
4CmpSiwZkJgOET7spfZNs1,Desanto,Cum Te Eu,other,120059.0,False,0.853,-6.372,0.0545,0.28300000000000003,1.88e-06,0.967
4CoBm4wrhepL1Fu5jnZBJw,Smokey,MR. IDGAF,rock,162507.0,True,0.687,-6.991,0.35100000000000003,0.0771,0.0,0.809
4CvfLcACHb15gaXSvQtKup,De La Ghetto,Sensacion Del Bloque,reggaeton,182187.0,True,0.709,-7.129,0.041100000000000005,0.09770000000000001,0.0,0.405
4D8gDtDm6dYWLUjahYoYMA,Białas,Poezja ulic,rap,181840.0,True,0.619,-8.71,0.34500000000000003,0.436,0.0,0.708
4DAQzURdAiugX3m8nEm4hl,Kool Savas,"AMG (feat. MoTrip, Sierra Kidd, Edo Saiya, Celo & Abdi & Kelvyn Colt) - RMX",rap,297359.0,False,0.562,-6.046,0.324,0.306,0.0,0.555
4DHDIdeayp8xvlyg22wREO,Natti Natasha,Ram Pam Pam,pop,200785.0,True,0.908,-2.749,0.0777,0.305,0.0,0.924
4DIgXpNk216oU44hPmyxy6,Can Bonomo,Rüyamda Buluttum,rock,206998.0,False,0.6930000000000001,-9.453,0.05,0.428,0.0,0.467
4DKoLFTt98tbwRqPJE6D3a,Moose,NINTENTO,other,143612.0,False,0.872,-5.657,0.17,0.00176,1.66e-06,0.365
4DMSNaJcSirQN31BSf2BeZ,Jul,Toto et Ninetta,hip hop,211667.0,True,0.801,-4.429,0.049100000000000005,0.603,0.0,0.884
4DUatRGBunA90nkbXWcM6i,Ilias Vrettos,Fisixe Erotas Vorias,folk,196031.0,False,0.606,-8.541,0.0494,0.615,0.0,0.311
4DWKtQVURjepn8uzBgmwuv,Mc Kevin,Doutora 3,hip hop,157088.0,False,0.882,-11.967,0.11,0.11,0.0,0.163
4DcMqvjv5pcYVu9jTBhpDH,ROCKET,Инкассатор,other,165370.0,True,0.926,-9.541,0.252,0.054700000000000006,0.00048699999999999997,0.62
4DdnffqoFr9wDRlCACNmGf,Natanael Cano,Porte Exuberante,other,213944.0,False,0.685,-4.38,0.0858,0.398,0.0,0.486
4DgZ3RhEUP9RYwOo2pmmS5,Japiaguar,Amigos Con Derecho,other,186985.0,False,0.779,-5.559,0.09140000000000001,0.294,0.0,0.8190000000000001
4DnHEa1fuf3bn61AwT8Qiv,t-low,Ordentlich,other,168004.0,True,0.8320000000000001,-7.474,0.28800000000000003,0.139,0.0,0.641
4DpfayW5CH6TTlGAkwiCgd,Kirka,Joulupukki matkaan jo käy,rock,183813.0,False,0.47800000000000004,-8.594,0.038700000000000005,0.67,1.08e-06,0.8320000000000001
4DqaFHKqAsnBn9DfLWhRpW,Three Man Down,คุยคนเดียวเก่ง,indie,202000.0,False,0.601,-6.222,0.0292,0.0545,3.6900000000000002e-06,0.743
4Dr2hJ3EnVh2Aaot6fRwDO,IU,Blueming,korean,217053.0,False,0.8190000000000001,-3.145,0.0587,0.0849,0.0,0.682
4E2rXUbcF1zhZVzNzeVPGV,Tones And I,Cloudy Day,pop,185304.0,False,0.705,-6.096,0.044500000000000005,0.06430000000000001,2.81e-06,0.366
4E5PyVOBH25CICgTURwGXM,瘦子E.SO,CHANGE,other,161633.0,False,0.737,-7.861,0.36,0.705,0.0,0.588
4E5hI2hDq4hLFg7m9fCHcJ,T.O.T,No Love,other,266789.0,True,0.648,-8.507,0.581,0.309,0.0,0.34600000000000003
4EBMxcPgPg4UzWOWPbSHg3,Sol7,iceman,other,178142.0,True,0.919,-9.739,0.202,0.488,1.53e-05,0.869
4EC028SvtlC25iHQSG2OIa,Rhove,Shakerando,hip hop,195556.0,True,0.855,-5.651,0.191,0.764,0.00708,0.46900000000000003
4EFb9FhLyFiDbYKwBwDZre,Eskimo Callboy,We Got the Moves,electronic,206858.0,True,0.595,-6.595,0.056400000000000006,0.00013000000000000002,1.68e-05,0.712
4ERJuguYFENulgTPXL3rXb,Monet192,Vorbei,hip hop,164908.0,False,0.667,-4.226,0.23700000000000002,0.11800000000000001,0.0,0.684
4EWBhKf1fOFnyMtUzACXEc,Rex Orange County,Pluto Projector,hip hop,267520.0,False,0.379,-11.196,0.0307,0.707,0.000691,0.188
4EarvCNtVfl8giLPmFsq6v,OG LOCKE,U Know Me,other,125062.0,True,0.849,-14.358,0.374,0.322,1.07e-06,0.585
4EbNxZ6ei9q1imUf2Hyo90,Eladio Carrion,Jóvenes Millonarios,latin,182190.0,True,0.753,-7.321,0.223,0.214,0.00236,0.252
4EfMiJoLoROnDkm2beZJBN,Kurdo,Bébé,rap,148000.0,False,0.8250000000000001,-6.03,0.316,0.212,2.44e-05,0.296
4EkINDGSjzvOKxOFMZACW0,Jamule,Intro,rap,152787.0,False,0.837,-8.952,0.09960000000000001,0.552,0.0,0.439
4EmiHs5KnkApKW8pkfWdWW,Kool Savas,AMG,rap,209258.0,False,0.736,-4.688,0.163,0.18,0.0,0.368
4Eona1ug5YMm4EIWkMQvMQ,Farid Bang,KUCK KUCK,rap,173320.0,False,0.592,-3.718,0.387,0.191,0.0,0.34900000000000003
4EstSHM71cWOVCvIG4pTVB,Güncel Gürsel Artıktay,Bu Yüzden,other,261512.0,False,0.579,-14.094,0.0291,0.482,0.139,0.447
4F5LZ2za7JniUzmyJS3OO0,OMAR,HIER IM VIERTEL,soul,180881.0,True,0.85,-7.063,0.201,0.228,2.19e-05,0.251
4F5i9rkN4DBMysvhzzEHoh,Eden Ben Zaken,פילטרים יפים,pop,182578.0,False,0.562,-7.374,0.0316,0.752,0.0,0.302
4F84WRYTFuTGRO4roKbpZb,Kontra K,Ich suche (feat. Rico),rap,163857.0,True,0.88,-8.005,0.211,0.0791,0.0,0.668
4FFzaJPLTbkzITiNrP2a1Q,Pusher,Baba Hassan,indie,113598.0,True,0.654,-10.342,0.73,0.673,0.0,0.555
4FJev5hUB4QLujGOmUe6js,Ziak,Ca suffit,other,245005.0,True,0.591,-5.557,0.46,0.139,2.56e-05,0.728
4FKLi2H8nNxLWwVk9nvzwy,Arjan Dhillon,Score,other,219066.0,False,0.598,-6.476,0.299,0.192,0.0,0.265
4FMR3LE9lxvhgVLErzNQRc,Haloo Helsinki!,Piilotan mun kyyneleet,rock,268693.0,False,0.641,-6.192,0.027100000000000003,0.014400000000000001,0.0,0.171
4FMwwmXVBycsaVxCK85rzq,Zpecial,深夜告別練習,other,215680.0,False,0.716,-8.42,0.034800000000000005,0.292,1.2e-05,0.743
4FMz2RFrbDGzJO7K4D0vS3,back number,HAPPY BIRTHDAY,japanese,258333.0,False,0.482,-4.365,0.0303,0.0702,0.0,0.535
4FPrAERfkPKOBKrRoyuxLu,Michael Bublé,Cold December Night,other,198267.0,False,0.517,-6.763,0.0247,0.007220000000000001,0.0,0.41400000000000003
4FRW5Nza1Ym91BGV4nFWXI,Drake,Lemon Pepper Freestyle (feat. Rick Ross),hip hop,383037.0,True,0.77,-5.53,0.34500000000000003,0.10300000000000001,0.0,0.431
4FTGTibd0V8qZOTMwx7lG7,Daboor,Inn Ann,other,193371.0,True,0.714,-7.848,0.08120000000000001,0.157,1.08e-05,0.232
4FfPoqItp66sK2GL3GxNCl,Bushido,Giftgrünes B,rap,214920.0,True,0.531,-5.147,0.381,0.0395,0.0,0.637
4FhJ7YSRxATHnaRg4nGs6t,Sodagreen,小情歌,rock,273573.0,False,0.527,-9.29,0.031400000000000004,0.775,0.0,0.272
4FoyKLZg6CYzWDUCGsukHt,Veysel,SCHIESSEN (feat. Kontra K),hip hop,165206.0,True,0.793,-5.607,0.169,0.00842,3.52e-06,0.27
4FuRG9hTnc4s4EYb05st0p,Bing Crosby,The Little Drummer Boy - Remastered 2006,other,180040.0,False,0.636,-14.261,0.0328,0.885,4.79e-05,0.505
4Fvnz1ZJ86IdqDAepWYPAh,Vicente Fernández,Volver Volver,latin,179397.0,False,0.355,-9.513,0.0455,0.39,0.0025700000000000002,0.47100000000000003
4G2ZbtdwhyEnhjxgTT7CqQ,Shehab,آمل,other,206351.0,False,0.767,-9.627,0.0511,0.661,1.4900000000000001e-06,0.5670000000000001
4G3PTss3mU33Tau7t4KbwE,Rauw Alejandro,Tattoo - Remix with Camilo,reggaeton,222680.0,False,0.721,-5.134,0.28600000000000003,0.040600000000000004,0.0,0.6910000000000001
4GAyYOUggQb4gxp3PGKcHc,陳卓賢 Ian,搞不懂,pop,186200.0,False,0.653,-8.011,0.09620000000000001,0.263,0.0,0.623
4GGNl8jiANylTJj4hfzqP7,UrboyTJ,ช่วยไม่ได้,other,197949.0,False,0.803,-6.963,0.09050000000000001,0.299,0.0,0.587
4GSB6UTiuBQfrD7a8TKtFL,Beyazz,All Night,hip hop,134095.0,True,0.851,-7.782,0.201,0.216,0.5720000000000001,0.418
4GU2PO3w4kDxRtwVOgzkx6,Carola,Komma hem till julen,pop,215288.0,False,0.596,-8.338,0.031200000000000002,0.165,0.0,0.538
4GWgaw7peXW3NW0RDMG8xZ,Grupo Menos É Mais,Refém do Coração / O Amor Não Tem Culpa / S.O.S Paixão / Resumo de Felicidade,other,393201.0,False,0.425,-6.516,0.053700000000000005,0.5630000000000001,0.0,0.778
4GfK1qOF3uBWidbPlTCQRL,Tulus,Monokrom,other,214567.0,False,0.534,-9.383,0.032600000000000004,0.5730000000000001,5.59e-06,0.519
4GlbRt9MEKimoj1zZrdAWb,Kontrafakt,XX,hip hop,119000.0,True,0.808,-5.468,0.304,0.0393,0.0,0.545
4GmRnc9J8GBBkVHUtihE3Z,Camille,Vuurwerk,other,219463.0,False,0.511,-6.9350000000000005,0.0567,0.0048400000000000006,0.000401,0.459
4Go0zUODOXMporQ482nAQP,Ali471,HARBI,other,155575.0,True,0.788,-4.39,0.158,0.033100000000000004,0.0,0.446
4GodDFSKrfCv7rGjUeDjnQ,menace Santana,Dans le noir !,other,157200.0,True,0.759,-12.529,0.311,0.554,0.034300000000000004,0.327
4GqO80eGXA542oTvlYv4LS,back number,ハッピーエンド,japanese,314280.0,False,0.378,-3.327,0.0359,0.0379,1.93e-06,0.334
4H0oUwMaA4iFVZtl4YR4Jj,RYM,Stylo warqa,other,177857.0,False,0.748,-5.059,0.049,0.434,0.00338,0.443
4H15QMzixtVgXvaLPzXN3V,Три дня дождя,Демоны,rock,204923.0,True,0.47600000000000003,-2.985,0.0369,0.000873,0.0437,0.34500000000000003
4H3t8C59tXjKf1R2iKtc5M,Marca MP,Ya Acabo,other,189408.0,False,0.673,-7.481,0.034800000000000005,0.6960000000000001,3.7300000000000003e-06,0.672
4HAzTQo22iVcz9KIkTjlpz,KALIM,FLYY,hip hop,127616.0,False,0.64,-7.902,0.493,0.0415,4.83e-06,0.42
4HBZA5flZLE435QTztThqH,Ariana Grande,Stuck with U (with Justin Bieber),pop,228482.0,False,0.597,-6.658,0.041800000000000004,0.223,0.0,0.537
4HEOgBHRCExyYVeTyrXsnL,Frank Sinatra,Jingle Bells - Remastered 1999,other,120693.0,False,0.512,-13.119,0.049800000000000004,0.727,0.0,0.9510000000000001
4HOWTItpwHvQSNyyiwWsPT,Shindy,Mandarinen,hip hop,180400.0,True,0.594,-7.774,0.454,0.40900000000000003,2.3899999999999998e-05,0.538
4HOryCnbme0zBnF8LWij3f,Billie Eilish,Getting Older,pop,244221.0,False,0.599,-17.261,0.109,0.974,0.121,0.367
4HYDUMY0xSpeBr0AMY9cUz,Jay Wheeler,La Curiosidad,latin,219048.0,False,0.845,-4.798,0.136,0.269,0.000917,0.68
4HcmKnUwCKsloslonqMzCN,Bru-C,Streetside,other,219429.0,False,0.6970000000000001,-5.001,0.0558,0.0318,0.000392,0.34900000000000003
4HdzYTQiouB9BVYX7JOrhh,Anirudh Ravichander,"Jalabulajangu (From ""Don"")",pop,202550.0,False,0.672,-7.502,0.267,0.198,0.0,0.533
4Hg2qNDrlpsCYzcdeicS4B,Putnu Balle,Divi eņģeļi,pop,205531.0,False,0.627,-5.334,0.023700000000000002,0.752,0.0,0.554
4HhWKMSr1VvAjUwcflwwNn,Snollebollekes,Beuk De Ballen Uit De Boom,pop,156681.0,False,0.741,-2.7880000000000003,0.0354,0.0374,0.0,0.605
4Hl9rOqYomojCmxYfr25im,Lana Del Rey,White Dress,indie,333710.0,False,0.493,-12.805,0.0351,0.926,0.0,0.158
4HlFJV71xXKIGcU3kRyttv,Train,"Hey, Soul Sister",rock,216773.0,False,0.673,-4.44,0.0431,0.185,0.0,0.795
4Hm1wkKAh7b2GI2yC6sgi0,Busta 929,Gqoz Gqoz,other,462357.0,False,0.858,-8.439,0.063,0.0164,0.23700000000000002,0.387
4Hmuqk2w1fGqwpMP04aDUu,Grupo Bryndis,Amor Prohibido,latin,229653.0,False,0.724,-6.036,0.0446,0.337,0.0016200000000000001,0.909
4Hta7Oy5W9HD0UgT1P8PPV,"Tyler, The Creator",RISE! (feat. DAISY WORLD),hip hop,203588.0,True,0.766,-3.367,0.0733,0.044,1.08e-05,0.481
4HvjAQ0ODJVwutBx08bGhG,Ninho,RER D,hip hop,223101.0,True,0.632,-7.163,0.34500000000000003,0.148,5.02e-05,0.165
4HwDCXsMBC7SUdp2WT4MZP,Chase Atlantic,Into It,indie,196767.0,True,0.518,-6.7059999999999995,0.041600000000000005,0.050300000000000004,2.41e-05,0.291
4HzqWEdAbzcVFDv0pvxV4w,Maluma,Sobrio,other,201181.0,False,0.762,-2.758,0.223,0.138,0.0,0.631
4I2dau4esPzwSTE21FI5Kg,Ardian Bujupi,Paname,soul,168492.0,False,0.6930000000000001,-4.55,0.06470000000000001,0.0517,7.17e-05,0.719
4I2nZnEp1JZoHO4RB27VTR,MC $oho & KidNey,係咁先啦 (feat. Kayan9896),other,209251.0,False,0.673,-8.054,0.0529,0.11,3.39e-06,0.706
4I5bvu2KDsrCg0EWHIcvul,Anne-Marie,Don't Play,pop,188581.0,False,0.6950000000000001,-6.564,0.0402,0.0889,0.0,0.52
4IQkfUsrwXol38VV3U7t7T,Taylor Swift,Run (feat. Ed Sheeran) (Taylor’s Version) (From The Vault),pop,240227.0,False,0.61,-6.918,0.029300000000000003,0.8170000000000001,0.0,0.443
4IbDTrLxImTJfZePAX2nKB,Koba LaD,Daddy chocolat,hip hop,191985.0,True,0.721,-8.399000000000001,0.147,0.0693,0.0,0.757
4IfAArwYrxwGvwSHMGPRFi,The Rossman Ensemble,Snowfall on Christmas Eve,other,116093.0,False,0.5750000000000001,-11.142,0.0722,0.0251,0.0693,0.462
4Igu07hwi6lm9rCd6SJaF0,Lacrim,Reda - Partie 2,hip hop,207280.0,True,0.631,-5.46,0.47800000000000004,0.434,0.0,0.642
4IlOyxGATYUp7YVy5zrSW8,Kanye West,Keep My Spirit Alive,hip hop,221386.0,False,0.467,-6.548,0.338,0.245,0.00017199999999999998,0.0627
4ImCq9zxImWzZijKlMyppJ,reezy,TRANCE,hip hop,166555.0,False,0.808,-10.653,0.156,0.234,5.16e-05,0.6920000000000001
4Iz5EWPCAT8jYNk4IpLoll,buitruonglinh,Dù Cho Mai Về Sau,other,233976.0,False,0.632,-8.352,0.060200000000000004,0.187,1.93e-06,0.503
4J1ZzuXzhOX7otxtNKY6Nh,Boulevard Depo,H2O,hip hop,141600.0,False,0.804,-8.889,0.0955,0.34,0.013600000000000001,0.246
4J2HLNTxiVxxs6kWgTIN43,Beret,Porfa no te vayas,japanese,209712.0,False,0.589,-5.14,0.058100000000000006,0.371,0.0,0.792
4J3biLjC3kOx2h82QTnNHK,CRO,ALLES DOPE,rap,144633.0,True,0.762,-9.254,0.137,0.136,0.0033900000000000002,0.451
4J4lG15GFgZ1C1oTwpTosE,Kum,Düşmanlarıma,rock,122069.0,False,0.853,-9.673,0.0403,0.498,0.0023,0.585
4JDRRF45TzLEcR3HuoWakp,MAW,Sen,electronic,226286.0,False,0.559,-10.135,0.041100000000000005,0.136,2.45e-05,0.133
4JE6agBLHGA5TaF6FlqfBD,Matt Maltese,As the World Caves In,pop,218755.0,False,0.331,-5.362,0.034,0.365,0.00464,0.18
4JEJUYClyzDmyBuAdD1eiZ,Ragnhildur Gísladóttir,Þorláksmessukvöld,other,162633.0,False,0.651,-13.475,0.026000000000000002,0.396,0.0,0.638
4JJcP0Rv9AgyPD6ZGaC8EE,Baby Keem,durag activity (with Travis Scott),rap,225020.0,True,0.89,-5.712,0.342,0.0030600000000000002,3.06e-06,0.505
4JSDhJVmo2UqdF7nxbyenn,Hale,Kung Wala Ka,alternative,242800.0,False,0.5,-7.301,0.0263,0.71,0.00222,0.152
4JSUFLR3Uo7FPCfNDRxIrx,Eden Ben Zaken,ברחובות של תל אביב,pop,181920.0,False,0.73,-9.476,0.061500000000000006,0.137,6.25e-06,0.458
4JUPEh2DVSXFGExu4Uxevz,BLACKPINK,Ice Cream (with Selena Gomez),pop,177813.0,False,0.79,-4.8100000000000005,0.365,0.0317,8.06e-05,0.91
4JWAN1SBE6r2PHbXTHzQNx,Manuş Baba,Dönersen Islık Çal,other,211920.0,False,0.7020000000000001,-6.145,0.025400000000000002,0.383,0.00939,0.544
4JWefSV40b8LxzR8lQNrYq,Ingebjørg Bratland,Hei desember,other,234239.0,False,0.352,-8.188,0.0296,0.926,0.000285,0.354
